Name;Sex;Event;Equipment;Age;AgeClass;BirthYearClass;Division;BodyweightKg;WeightClassKg;Squat1Kg;Squat2Kg;Squat3Kg;Squat4Kg;Best3SquatKg;Bench1Kg;Bench2Kg;Bench3Kg;Bench4Kg;Best3BenchKg;Deadlift1Kg;Deadlift2Kg;Deadlift3Kg;Deadlift4Kg;Best3DeadliftKg;TotalKg;Place;Dots;Wilks;Glossbrenner;Goodlift;Tested;Country;State;Federation;ParentFederation;Date;MeetCountry;MeetState;MeetTown;MeetName
Aleksandr Trushanin;M;B;Raw;23.5;24-34;24-39;M_OR_AWPC;79.65;82.5;;;;;;142.5;-150;-150;;142.5;;;;;;142.5;2;98.52;97.55;94.02;73.11;Yes;Russia;;WPC;WPC;2009-08-04;Russia;;Kursk;Eurasian Powerlifting and Bench Press Championships
Aleksandr Trushanin;M;B;Raw;23.5;24-34;24-39;Amateur Juniors 20-23;80.6;82.5;;;;;;132.5;137.5;142.5;;142.5;;;;;;142.5;5;97.83;96.83;93.27;72.67;Yes;Russia;;WPC-RUS;WPC;2009-05-01;Russia;MOW;Moscow;Moscow Powerlifting and Bench Press Cup
