Name;Sex;Event;Equipment;Age;AgeClass;BirthYearClass;Division;BodyweightKg;WeightClassKg;Squat1Kg;Squat2Kg;Squat3Kg;Squat4Kg;Best3SquatKg;Bench1Kg;Bench2Kg;Bench3Kg;Bench4Kg;Best3BenchKg;Deadlift1Kg;Deadlift2Kg;Deadlift3Kg;Deadlift4Kg;Best3DeadliftKg;TotalKg;Place;Dots;Wilks;Glossbrenner;Goodlift;Tested;Country;State;Federation;ParentFederation;Date;MeetCountry;MeetState;MeetTown;MeetName
Abdullah Karacelik;M;SBD;Raw;17.5;18-19;14-18;Open;82.28;83;180;195;-202.5;;195;110;117.5;122.5;;122.5;190;205;212.5;;212.5;530;13;359.56;355.62;342.22;73.69;Yes;Netherlands;;KNKF-SP;IPF;2022-06-25;Netherlands;;Groningen;Northside Barbell Summer Cup
Abdullah Karacelik;M;SBD;Raw;16.5;16-17;14-18;Open;82.2;83;155;172.5;180;;180;95;107.5;-112.5;;107.5;185;-195;195;;195;482.5;2;327.52;323.94;311.74;67.12;Yes;Netherlands;;KNKF-SP;IPF;2021-09-12;Netherlands;;Geldrop;TOPFIT Cup Powerliften Classic
