Name;Sex;Event;Equipment;Age;AgeClass;BirthYearClass;Division;BodyweightKg;WeightClassKg;Squat1Kg;Squat2Kg;Squat3Kg;Squat4Kg;Best3SquatKg;Bench1Kg;Bench2Kg;Bench3Kg;Bench4Kg;Best3BenchKg;Deadlift1Kg;Deadlift2Kg;Deadlift3Kg;Deadlift4Kg;Best3DeadliftKg;TotalKg;Place;Dots;Wilks;Glossbrenner;Goodlift;Tested;Country;State;Federation;ParentFederation;Date;MeetCountry;MeetState;MeetTown;MeetName
Alexander Pakalniskis;M;SBD;Single-ply;21.5;20-23;19-23;M-C;118.7;120;220;235;-240;;235;125;-137.5;-137.5;;125;220;-227.5;-227.5;;220;580;16;334.32;334.31;320.31;56.29;Yes;;;USAPL;IPF;2013-04-12;USA;TX;Killeen;Collegiate Nationals
Alexander Pakalniskis;M;SBD;Raw;21;20-23;19-23;Open;128.46;140;;;;;217.5;;;;;120;;;;;247.5;585;1;328.75;331.59;316.98;66.05;;;;USPA;IPL;2013-01-12;USA;CA;San Jose;UCLA vs San Jose State Collegiate
