Name;Sex;Event;Equipment;Age;AgeClass;BirthYearClass;Division;BodyweightKg;WeightClassKg;Squat1Kg;Squat2Kg;Squat3Kg;Squat4Kg;Best3SquatKg;Bench1Kg;Bench2Kg;Bench3Kg;Bench4Kg;Best3BenchKg;Deadlift1Kg;Deadlift2Kg;Deadlift3Kg;Deadlift4Kg;Best3DeadliftKg;TotalKg;Place;Dots;Wilks;Glossbrenner;Goodlift;Tested;Country;State;Federation;ParentFederation;Date;MeetCountry;MeetState;MeetTown;MeetName
Aleksey Lyakhov;M;B;Raw;34;24-34;24-39;Amateur Open;89.9;90;;;;;;135;145;-152.5;;145;;;;;;145;4;93.81;92.62;88.77;69.95;Yes;;;WRPF;WRPF;2016-06-10;Russia;TYU;Tyumen;Ural Open Championship
Aleksey Lyakhov;M;D;Raw;34;24-34;24-39;Amateur Open;89.9;90;;;;;;;;;;;200;220;240;;240;240;1;155.27;153.30;146.93;;Yes;;;WRPF;WRPF;2016-06-10;Russia;TYU;Tyumen;Ural Open Championship
