Name;Sex;Event;Equipment;Age;AgeClass;BirthYearClass;Division;BodyweightKg;WeightClassKg;Squat1Kg;Squat2Kg;Squat3Kg;Squat4Kg;Best3SquatKg;Bench1Kg;Bench2Kg;Bench3Kg;Bench4Kg;Best3BenchKg;Deadlift1Kg;Deadlift2Kg;Deadlift3Kg;Deadlift4Kg;Best3DeadliftKg;TotalKg;Place;Dots;Wilks;Glossbrenner;Goodlift;Tested;Country;State;Federation;ParentFederation;Date;MeetCountry;MeetState;MeetTown;MeetName
Adam Benczo;M;SBD;Raw;;;;Amateur Open;79.83;82.5;;;;;149.69;;;;;133.81;;;;;197.31;480.81;2;331.96;328.69;316.73;67.89;Yes;;;RPS;;2012-12-08;USA;OH;Columbus;XXX - Xtreme Xmas Xplosion
Adam Benczo;M;B;Raw;;;;Amateur Open;66.95;67.5;;;;;;;;;;106.59;;;;;;106.59;1;82.64;82.72;80.33;59.99;Yes;;;RPS;;2011-12-03;USA;PA;Allentown;Christmas Carnage
