Name;Sex;Event;Equipment;Age;AgeClass;BirthYearClass;Division;BodyweightKg;WeightClassKg;Squat1Kg;Squat2Kg;Squat3Kg;Squat4Kg;Best3SquatKg;Bench1Kg;Bench2Kg;Bench3Kg;Bench4Kg;Best3BenchKg;Deadlift1Kg;Deadlift2Kg;Deadlift3Kg;Deadlift4Kg;Best3DeadliftKg;TotalKg;Place;Dots;Wilks;Glossbrenner;Goodlift;Tested;Country;State;Federation;ParentFederation;Date;MeetCountry;MeetState;MeetTown;MeetName
Alexandra Houton;F;SBD;Raw;26.5;24-34;24-39;FR-O;61;67.5;50;52.5;55;;55;35;-40;-40;;35;80;-85;92.5;;92.5;182.5;2;200.22;200.89;177.46;40.79;Yes;USA;TX;USAPL;;2022-01-22;USA;TX;;Big Horn Bash
