Name;Sex;Event;Equipment;Age;AgeClass;BirthYearClass;Division;BodyweightKg;WeightClassKg;Squat1Kg;Squat2Kg;Squat3Kg;Squat4Kg;Best3SquatKg;Bench1Kg;Bench2Kg;Bench3Kg;Bench4Kg;Best3BenchKg;Deadlift1Kg;Deadlift2Kg;Deadlift3Kg;Deadlift4Kg;Best3DeadliftKg;TotalKg;Place;Dots;Wilks;Glossbrenner;Goodlift;Tested;Country;State;Federation;ParentFederation;Date;MeetCountry;MeetState;MeetTown;MeetName
Aleksey Solomonov;M;B;Raw;17.5;18-19;14-18;Amateur Teen 16-17;72.7;75;;;;;;90;97.5;100;;100;;;;;;100;1;73.21;72.85;70.49;53.84;Yes;;;WPC-RUS;WPC;2010-02-04;Russia;MOW;Krasnoarmeysk;Moscow Powerliftng and Bench PressChampionships
Aleksey Solomonov;M;B;Raw;15.5;16-17;14-18;Pro Open;72.5;75;;;;;;87.5;90;-97.5;;90;;;;;;90;3;66.01;65.70;63.57;48.52;;;;WPC-RUS;WPC;2008-02-23;Russia;;Ivanteevka;Russian Bogatyr Bench Press Meet
