Name;Sex;Event;Equipment;Age;AgeClass;BirthYearClass;Division;BodyweightKg;WeightClassKg;Squat1Kg;Squat2Kg;Squat3Kg;Squat4Kg;Best3SquatKg;Bench1Kg;Bench2Kg;Bench3Kg;Bench4Kg;Best3BenchKg;Deadlift1Kg;Deadlift2Kg;Deadlift3Kg;Deadlift4Kg;Best3DeadliftKg;TotalKg;Place;Dots;Wilks;Glossbrenner;Goodlift;Tested;Country;State;Federation;ParentFederation;Date;MeetCountry;MeetState;MeetTown;MeetName
Aleksandr Muzyka;M;D;Raw;14.5;13-15;14-18;T1;93.9;100;;;;;;;;;;;210;225;232.5;;232.5;232.5;1;147.25;145.40;139.11;;Yes;;;WPC-UKR;WPC;2016-04-16;Ukraine;;Kryvyi Rig;Ukrainian Championships
Aleksandr Muzyka;M;SBD;Raw;25;24-34;24-39;Pro Open;114;125;155;165;175;;175;130;140;145;;145;190;205;215;;215;535;3;312.74;311.60;298.17;63.62;;;;WPC-RUS;WPC;2015-11-15;Russia;MOW;Moscow;Good Gym Cup
