Name;Sex;Event;Equipment;Age;AgeClass;BirthYearClass;Division;BodyweightKg;WeightClassKg;Squat1Kg;Squat2Kg;Squat3Kg;Squat4Kg;Best3SquatKg;Bench1Kg;Bench2Kg;Bench3Kg;Bench4Kg;Best3BenchKg;Deadlift1Kg;Deadlift2Kg;Deadlift3Kg;Deadlift4Kg;Best3DeadliftKg;TotalKg;Place;Dots;Wilks;Glossbrenner;Goodlift;Tested;Country;State;Federation;ParentFederation;Date;MeetCountry;MeetState;MeetTown;MeetName
Adam Midani;M;SBD;Raw;17.5;18-19;14-18;Sub-Juniors;70.9;74;;;;;140;;;;;117.5;;;;;205;462.5;2;344.37;343.25;332.46;69.43;Yes;;;CSST;IPF;2017-05-13;Czechia;;Zbýšov;Ročník Poháru Starosty Města Zbýšova v Klasickém Silovém Trojboji Dorostu a Juniorů S Mezinárodní Účastí
Adam Midani;M;SBD;Single-ply;15.5;16-17;14-18;Sub-Juniors;62.2;66;;;;;92.5;;;;;80;;;;;150;322.5;4;264.42;266.32;259.56;45.10;Yes;;;CSST;IPF;2015-05-30;Czechia;;Zbýšov;Ročník Poháru Starosty Města Zbýšov Dorostu a Juniorů v Silovém Trojboji
