Name;Sex;Event;Equipment;Age;AgeClass;BirthYearClass;Division;BodyweightKg;WeightClassKg;Squat1Kg;Squat2Kg;Squat3Kg;Squat4Kg;Best3SquatKg;Bench1Kg;Bench2Kg;Bench3Kg;Bench4Kg;Best3BenchKg;Deadlift1Kg;Deadlift2Kg;Deadlift3Kg;Deadlift4Kg;Best3DeadliftKg;TotalKg;Place;Dots;Wilks;Glossbrenner;Goodlift;Tested;Country;State;Federation;ParentFederation;Date;MeetCountry;MeetState;MeetTown;MeetName
Aleksandr Maslikov;M;B;Raw;35;35-39;24-39;M-O;82.1;82.5;;;;;;-160;-160;-165;;;;;;;;;DQ;;;;;;Russia;;GPC-RUS;GPC;2015-12-12;Russia;KHA;Khabarovsk;Russian Cup
Aleksandr Maslikov;M;B;Raw;34;24-34;24-39;Pro Open;90;90;;;;;;150;157.5;162.5;;162.5;;;;;;162.5;1;105.07;103.74;99.42;78.35;;Russia;;WPC;WPC;2015-08-01;Russia;AMU;Blagoveschensk;East Asian Championships
Aleksandr Maslikov;M;B;Raw;20.5;20-23;19-23;Juniors;95.2;105;;;;;;115;120;125;;125;;;;;;125;3;78.66;77.68;74.28;58.63;Yes;Russia;;FPR;IPF;2014-04-19;Russia;LEN;St. Petersburg;Leningrad Oblast Classic Bench Press Championships
