Name;Sex;Event;Equipment;Age;AgeClass;BirthYearClass;Division;BodyweightKg;WeightClassKg;Squat1Kg;Squat2Kg;Squat3Kg;Squat4Kg;Best3SquatKg;Bench1Kg;Bench2Kg;Bench3Kg;Bench4Kg;Best3BenchKg;Deadlift1Kg;Deadlift2Kg;Deadlift3Kg;Deadlift4Kg;Best3DeadliftKg;TotalKg;Place;Dots;Wilks;Glossbrenner;Goodlift;Tested;Country;State;Federation;ParentFederation;Date;MeetCountry;MeetState;MeetTown;MeetName
Aleksandr Sinkevich;M;B;Raw;28.5;24-34;24-39;Open;97;100;;;;;;;;;;190;;;;;;190;1;118.54;117.10;111.92;88.32;;;;WPSF-Belarus;WPSF;2019-04-06;Belarus;;Gomel;Belorussian Power Cup
Aleksandr Sinkevich;M;B;Raw;28;24-34;24-39;;94;100;;;;;;160;170;175;;175;;;;;;175;4;110.78;109.38;104.65;82.59;;;;WPSF-Belarus;WPSF;2019-02-24;Belarus;;;Olympia Athletic Sports
