Name;Sex;Event;Equipment;Age;AgeClass;BirthYearClass;Division;BodyweightKg;WeightClassKg;Squat1Kg;Squat2Kg;Squat3Kg;Squat4Kg;Best3SquatKg;Bench1Kg;Bench2Kg;Bench3Kg;Bench4Kg;Best3BenchKg;Deadlift1Kg;Deadlift2Kg;Deadlift3Kg;Deadlift4Kg;Best3DeadliftKg;TotalKg;Place;Dots;Wilks;Glossbrenner;Goodlift;Tested;Country;State;Federation;ParentFederation;Date;MeetCountry;MeetState;MeetTown;MeetName
Alena Pustovalova;F;B;Raw;21.5;20-23;19-23;Amateur Open;55;56;;;;;;55;-60;62.5;;62.5;;;;;;62.5;1;73.32;74.58;66.00;57.09;Yes;;;WPC-RUS;WPC;2011-01-20;Russia;VLG;Vologda;North-West Powerlifting and Bench Press Campionships
